state,year,quarter,transaction_type,count,amount,avg_transaction_value,year_quarter,transaction_category
Dadra & Nagar Haveli & Daman & Diu,2019,1,Peer-to-peer payments,408465,757657638.3173952,1854.8899864551313,2019-Q1,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2019,1,Recharge & bill payments,225998,62660761.88806932,277.2624620043952,2019-Q1,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2019,1,Merchant payments,20694,17043867.88608146,823.6139888896038,2019-Q1,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2019,1,Financial Services,1645,221064.6189234741,134.38578657961952,2019-Q1,financial services
Dadra & Nagar Haveli & Daman & Diu,2019,1,Others,5012,5786443.339431095,1154.5178251059647,2019-Q1,others
Dadra & Nagar Haveli & Daman & Diu,2019,4,Recharge & bill payments,351819,125809568.35055912,357.59742467166103,2019-Q4,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2019,4,Peer-to-peer payments,324464,1051976410.5472054,3242.197626076253,2019-Q4,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2019,4,Merchant payments,86758,45361559.23824883,522.8516014459627,2019-Q4,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2019,4,Financial Services,1019,267762.49056630814,262.76986316615125,2019-Q4,financial services
Dadra & Nagar Haveli & Daman & Diu,2019,4,Others,4911,3225961.384460643,656.8848268093348,2019-Q4,others
Dadra & Nagar Haveli & Daman & Diu,2019,2,Peer-to-peer payments,244134,734034142.8087387,3006.685438360649,2019-Q2,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2019,2,Recharge & bill payments,198184,63874445.55241879,322.29869995770997,2019-Q2,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2019,2,Merchant payments,40781,20816136.241969176,510.4371212566925,2019-Q2,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2019,2,Financial Services,748,155149.75618074698,207.41946013468848,2019-Q2,financial services
Dadra & Nagar Haveli & Daman & Diu,2019,2,Others,5809,5561402.205763446,957.3768644798496,2019-Q2,others
Dadra & Nagar Haveli & Daman & Diu,2019,3,Recharge & bill payments,319142,104597035.07984878,327.74449956398337,2019-Q3,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2019,3,Peer-to-peer payments,249944,821178569.0593253,3285.4502170859287,2019-Q3,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2019,3,Merchant payments,63616,30634658.237494454,481.5558701819425,2019-Q3,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2019,3,Financial Services,533,425044.05141368794,797.4560064046678,2019-Q3,financial services
Dadra & Nagar Haveli & Daman & Diu,2019,3,Others,5516,4636167.420289769,840.4944561801611,2019-Q3,others
Dadra & Nagar Haveli & Daman & Diu,2018,1,Recharge & bill payments,95544,17526369.5804541,183.43767877055703,2018-Q1,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2018,1,Peer-to-peer payments,44599,151966933.24607396,3407.406741094508,2018-Q1,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2018,1,Merchant payments,1531,1580762.779739072,1032.5034485558929,2018-Q1,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2018,1,Financial Services,1364,353171.5523814913,258.92342549962706,2018-Q1,financial services
Dadra & Nagar Haveli & Daman & Diu,2018,1,Others,5511,4231146.95056825,767.7639177224189,2018-Q1,others
Dadra & Nagar Haveli & Daman & Diu,2018,4,Peer-to-peer payments,194214,582082154.4115133,2997.117377797241,2018-Q4,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2018,4,Recharge & bill payments,185793,49972030.11285484,268.9661618729168,2018-Q4,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2018,4,Merchant payments,15739,19577328.03937304,1243.8736920625859,2018-Q4,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2018,4,Financial Services,2996,371674.6991335743,124.05697567876312,2018-Q4,financial services
Dadra & Nagar Haveli & Daman & Diu,2018,4,Others,5340,6747429.538011953,1263.5635838973694,2018-Q4,others
Dadra & Nagar Haveli & Daman & Diu,2018,2,Recharge & bill payments,122834,30595592.007682398,249.08080830781705,2018-Q2,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2018,2,Peer-to-peer payments,69215,261995613.05482048,3785.243271759308,2018-Q2,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2018,2,Merchant payments,3544,4685536.036433555,1322.1038477521317,2018-Q2,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2018,2,Financial Services,2996,383806.08546730166,128.1061700491661,2018-Q2,financial services
Dadra & Nagar Haveli & Daman & Diu,2018,2,Others,4037,4410224.471747881,1092.4509466801785,2018-Q2,others
Dadra & Nagar Haveli & Daman & Diu,2018,3,Recharge & bill payments,157113,39790820.29359456,253.2624308210941,2018-Q3,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2018,3,Peer-to-peer payments,119346,396698085.4104552,3323.9328122472075,2018-Q3,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2018,3,Merchant payments,7465,5693604.7441260815,762.7065966679279,2018-Q3,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2018,3,Financial Services,1477,297647.89589848556,201.52193358055894,2018-Q3,financial services
Dadra & Nagar Haveli & Daman & Diu,2018,3,Others,4174,5159437.334100959,1236.089442764964,2018-Q3,others
Dadra & Nagar Haveli & Daman & Diu,2020,1,Recharge & bill payments,407577,153340696.30393675,376.2250968625235,2020-Q1,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2020,1,Peer-to-peer payments,329005,1119439489.5005136,3402.499930093809,2020-Q1,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2020,1,Merchant payments,137040,66713356.798143014,486.8166724908276,2020-Q1,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2020,1,Financial Services,668,418783.1260904173,626.9208474407445,2020-Q1,financial services
Dadra & Nagar Haveli & Daman & Diu,2020,1,Others,4289,2851043.563834071,664.7338689284381,2020-Q1,others
Dadra & Nagar Haveli & Daman & Diu,2020,4,Peer-to-peer payments,666995,2153786522.547576,3229.0894572636616,2020-Q4,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2020,4,Merchant payments,631443,316510115.80515665,501.24891051948737,2020-Q4,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2020,4,Recharge & bill payments,509971,224246669.7783347,439.72435644053235,2020-Q4,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2020,4,Financial Services,2453,1683959.5099964456,686.489812473072,2020-Q4,financial services
Dadra & Nagar Haveli & Daman & Diu,2020,4,Others,6929,4283833.187441602,618.2469602311448,2020-Q4,others
Dadra & Nagar Haveli & Daman & Diu,2020,2,Recharge & bill payments,525974,178877986.7248658,340.08902859241294,2020-Q2,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2020,2,Peer-to-peer payments,323909,1052118443.3664523,3248.191446876908,2020-Q2,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2020,2,Merchant payments,118801,68938500.71228051,580.285525477736,2020-Q2,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2020,2,Financial Services,1826,993268.2971840606,543.9585417218294,2020-Q2,financial services
Dadra & Nagar Haveli & Daman & Diu,2020,2,Others,2642,1448254.787275234,548.1660814819205,2020-Q2,others
Dadra & Nagar Haveli & Daman & Diu,2020,3,Recharge & bill payments,455603,201223380.1868608,441.6638612714596,2020-Q3,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2020,3,Peer-to-peer payments,419524,1401020928.2319155,3339.548936966456,2020-Q3,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2020,3,Merchant payments,257572,143497844.49072367,557.1174059708496,2020-Q3,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2020,3,Financial Services,1635,1778864.0123306382,1087.990221608953,2020-Q3,financial services
Dadra & Nagar Haveli & Daman & Diu,2020,3,Others,3978,2268098.077531771,570.160401591697,2020-Q3,others
Dadra & Nagar Haveli & Daman & Diu,2021,1,Peer-to-peer payments,768921,2379220756.2230163,3094.233030731397,2021-Q1,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2021,1,Merchant payments,705821,367522132.38063604,520.7016118543314,2021-Q1,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2021,1,Recharge & bill payments,442926,213177144.73200977,481.2929128838898,2021-Q1,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2021,1,Financial Services,2243,1930008.9716834244,860.4587479640769,2021-Q1,financial services
Dadra & Nagar Haveli & Daman & Diu,2021,1,Others,5333,3782868.8861592514,709.3322494204484,2021-Q1,others
Dadra & Nagar Haveli & Daman & Diu,2021,4,Merchant payments,2013673,1058989463.1650428,525.8994201963491,2021-Q4,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2021,4,Peer-to-peer payments,1577168,4202291071.7106133,2664.4536737434523,2021-Q4,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2021,4,Recharge & bill payments,551618,294991582.16815025,534.7751200434907,2021-Q4,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2021,4,Financial Services,2909,3159306.4175118254,1086.045519942188,2021-Q4,financial services
Dadra & Nagar Haveli & Daman & Diu,2021,4,Others,11717,6407962.869342193,546.8945010960308,2021-Q4,others
Dadra & Nagar Haveli & Daman & Diu,2021,2,Peer-to-peer payments,843550,2512913026.4279447,2978.9734176135908,2021-Q2,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2021,2,Merchant payments,802899,430487473.930562,536.1664093871857,2021-Q2,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2021,2,Recharge & bill payments,471136,208762964.0120024,443.10552369592307,2021-Q2,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2021,2,Financial Services,1826,1763792.6506419359,965.9324483252661,2021-Q2,financial services
Dadra & Nagar Haveli & Daman & Diu,2021,2,Others,5672,3741204.3977531465,659.5917485460413,2021-Q2,others
Dadra & Nagar Haveli & Daman & Diu,2021,3,Merchant payments,1312241,706774071.9381688,538.6008148946487,2021-Q3,merchant payments
Dadra & Nagar Haveli & Daman & Diu,2021,3,Peer-to-peer payments,1262732,3339347400.0643554,2644.541676352825,2021-Q3,peer-to-peer payments
Dadra & Nagar Haveli & Daman & Diu,2021,3,Recharge & bill payments,544322,253199754.8745275,465.1653890060066,2021-Q3,recharge & bill payments
Dadra & Nagar Haveli & Daman & Diu,2021,3,Financial Services,2065,2252116.636459231,1090.6133832732353,2021-Q3,financial services
Dadra & Nagar Haveli & Daman & Diu,2021,3,Others,8110,4365759.277996017,538.3180367442684,2021-Q3,others
Uttarakhand,2024,1,Merchant payments,75999065,37219956903.0,489.74230015856114,2024-Q1,merchant payments
Uttarakhand,2024,1,Peer-to-peer payments,37578194,106154267360.0,2824.890077474186,2024-Q1,peer-to-peer payments
Uttarakhand,2024,1,Recharge & bill payments,9496796,6717063555.0,707.2978670911748,2024-Q1,recharge & bill payments
Uttarakhand,2024,1,Financial Services,68863,124505361.0,1808.0153493167593,2024-Q1,financial services
Uttarakhand,2024,1,Others,91659,61042084.0,665.9693428904963,2024-Q1,others
Uttarakhand,2024,4,Merchant payments,110248263,53868322980.0,488.6092670684526,2024-Q4,merchant payments
Uttarakhand,2024,4,Peer-to-peer payments,50768426,133114128957.0,2621.9865267637015,2024-Q4,peer-to-peer payments
Uttarakhand,2024,4,Recharge & bill payments,9770042,7616990794.0,779.6272312851879,2024-Q4,recharge & bill payments
Uttarakhand,2024,4,Financial Services,277135,203261412.0,733.4382593320945,2024-Q4,financial services
Uttarakhand,2024,4,Others,72266,106086816.0,1468.0045387872583,2024-Q4,others
Uttarakhand,2024,2,Merchant payments,101799178,47867822861.0,470.2181668009146,2024-Q2,merchant payments
Uttarakhand,2024,2,Peer-to-peer payments,46195948,125141334948.0,2708.924491559303,2024-Q2,peer-to-peer payments
Uttarakhand,2024,2,Recharge & bill payments,10382543,7361821576.0,709.0576534091889,2024-Q2,recharge & bill payments
Uttarakhand,2024,2,Financial Services,86678,151603938.0,1749.0474860979718,2024-Q2,financial services
Uttarakhand,2024,2,Others,100635,90332467.0,897.6247528195955,2024-Q2,others
Uttarakhand,2024,3,Merchant payments,101832975,46698002493.0,458.5744695468241,2024-Q3,merchant payments
Uttarakhand,2024,3,Peer-to-peer payments,47044704,118899137486.0,2527.364982166749,2024-Q3,peer-to-peer payments
Uttarakhand,2024,3,Recharge & bill payments,10221487,7541478924.0,737.8064389261563,2024-Q3,recharge & bill payments
Uttarakhand,2024,3,Financial Services,102685,186436320.0,1815.6139650387106,2024-Q3,financial services
Uttarakhand,2024,3,Others,76964,89812326.0,1166.939426225248,2024-Q3,others
Uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846,645.4989934091531,2022-Q1,merchant payments
Uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,3304.3289366749123,2022-Q1,peer-to-peer payments
Uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198,488.8182646667393,2022-Q1,recharge & bill payments
Uttarakhand,2022,1,Financial Services,39033,49695999.71828518,1273.1790976426403,2022-Q1,financial services
Uttarakhand,2022,1,Others,106900,62138787.2410843,581.2795813010692,2022-Q1,others
Uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083,602.6751137730664,2022-Q4,merchant payments
Uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58176,3151.274719008336,2022-Q4,peer-to-peer payments
Uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.749209,542.4709263838714,2022-Q4,recharge & bill payments
Uttarakhand,2022,4,Financial Services,44569,55762460.39159953,1251.1490137000949,2022-Q4,financial services
Uttarakhand,2022,4,Others,99793,64668557.391687945,648.026989785736,2022-Q4,others
Uttarakhand,2022,2,Merchant payments,32087670,19479185362.296963,607.0613840860668,2022-Q2,merchant payments
Uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024,3331.937721084633,2022-Q2,peer-to-peer payments
Uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.8567643,506.80361346042554,2022-Q2,recharge & bill payments
Uttarakhand,2022,2,Financial Services,32284,37217548.78562989,1152.8171473680427,2022-Q2,financial services
Uttarakhand,2022,2,Others,106417,58906116.08464594,553.5404689537005,2022-Q2,others
Uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493,585.3545689018763,2022-Q3,merchant payments
Uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579,3103.6781220593843,2022-Q3,peer-to-peer payments
Uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753,537.0783519635966,2022-Q3,recharge & bill payments
Uttarakhand,2022,3,Financial Services,38061,44669245.26821817,1173.6224814959714,2022-Q3,financial services
Uttarakhand,2022,3,Others,92270,57548577.43879978,623.6975987731633,2022-Q3,others
Uttarakhand,2023,1,Merchant payments,46150691,24023994792.0,520.5554731997404,2023-Q1,merchant payments
Uttarakhand,2023,1,Peer-to-peer payments,25105743,78202343600.0,3114.9185108761767,2023-Q1,peer-to-peer payments
Uttarakhand,2023,1,Recharge & bill payments,7974874,4828592096.0,605.4756596781341,2023-Q1,recharge & bill payments
Uttarakhand,2023,1,Financial Services,49836,56455666.0,1132.828999117104,2023-Q1,financial services
Uttarakhand,2023,1,Others,104531,68521431.0,655.5130152777645,2023-Q1,others
Uttarakhand,2023,4,Merchant payments,73028369,36848560480.0,504.5787135133745,2023-Q4,merchant payments
Uttarakhand,2023,4,Peer-to-peer payments,36069901,104875896612.0,2907.5737305738653,2023-Q4,peer-to-peer payments
Uttarakhand,2023,4,Recharge & bill payments,8790080,6186779834.0,703.8365787342095,2023-Q4,recharge & bill payments
Uttarakhand,2023,4,Financial Services,77149,113625124.0,1472.800995476286,2023-Q4,financial services
Uttarakhand,2023,4,Others,105941,58585212.0,552.998480286197,2023-Q4,others
Uttarakhand,2023,2,Merchant payments,61652430,30881251416.0,500.89268851203434,2023-Q2,merchant payments
Uttarakhand,2023,2,Peer-to-peer payments,31690416,97448517076.0,3075.015395064552,2023-Q2,peer-to-peer payments
Uttarakhand,2023,2,Recharge & bill payments,9247601,5608284038.0,606.4582628510897,2023-Q2,recharge & bill payments
Uttarakhand,2023,2,Financial Services,58524,66971615.0,1144.3444569749163,2023-Q2,financial services
Uttarakhand,2023,2,Others,109243,67848253.0,621.0764351033934,2023-Q2,others
Uttarakhand,2023,3,Merchant payments,64872613,30958940671.0,477.2266637540868,2023-Q3,merchant payments
Uttarakhand,2023,3,Peer-to-peer payments,32232624,92015204778.0,2854.7227423370805,2023-Q3,peer-to-peer payments
Uttarakhand,2023,3,Recharge & bill payments,9017620,5630443171.0,624.3823948004019,2023-Q3,recharge & bill payments
Uttarakhand,2023,3,Financial Services,63561,101529618.0,1597.3571529711617,2023-Q3,financial services
Uttarakhand,2023,3,Others,98269,56279883.0,572.7124830821521,2023-Q3,others
Uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071,1861.1373297065472,2019-Q1,peer-to-peer payments
Uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843,248.1536492839792,2019-Q1,recharge & bill payments
Uttarakhand,2019,1,Merchant payments,372290,226281078.7699414,607.8086404951554,2019-Q1,merchant payments
Uttarakhand,2019,1,Financial Services,28784,3951610.30495379,137.2849605667659,2019-Q1,financial services
Uttarakhand,2019,1,Others,55528,46303966.00979781,833.8849951339471,2019-Q1,others
Uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.604958,3433.0035259177416,2019-Q4,peer-to-peer payments
